nombre,frec,edad_media
GUZMAN,7,42
HAMMURABI,7,34.43
HECTOR ANGEL,7,39.57
HECTOR HUMBERTO,7,39.14
HECTOR ISMAEL,7,46.62
HECTOR LEONEL,7,41.86
HECTOR MANUE,7,46.43
HECTOR ROBERTO,7,49.43
HELIO,7,44.71
HERACLEO,7,46
HERBEY,7,39.14
HIRAM ABIF,7,26.86
HORACIO DE JESUS,7,45.43
HUGO ANDRES,7,36.29
HUGO GERARDO,7,43.14
HUGO IGNACIO,7,35.71
HUGO MANUEL,7,40.71
HUGO SERGIO,7,39.71
HUMBERTO JAVIER,7,46
HUMBERTO RENE,7,36.86
IGNACIO MARTIN,7,48.57
IMELDO,7,50.29
IRAIS,7,35.84
IRVING ALEJANDRO,7,28.86
IRVING MANUEL,7,32.57
ISAU,7,41.43
ISRAEL ANTONIO,7,37.71
IVAN ALBERTO,7,30.71
IVAN ENRIQUE,7,36.57
IVAN RICARDO,7,33
J DAVID,7,48.86
J ENCARNACION,7,54.43
J JAVIER,7,53.71
J. CARLOS,7,49
J. MANUEL,7,52
J. SALVADOR,7,45.86
JAIME DE JESUS,7,38
JAIME GUADALUPE,7,37.57
JANITZIO,7,39.25
JAVIER ALFONSO,7,38
JAVIER ALFREDO,7,41.71
JAVIER ANGEL,7,44
JAVIER ERNESTO,7,38.29
JAVIER IGNACIO,7,43.14
JAVIER ISRAEL,7,32.14
JAVIER MARTIN,7,47.43
JAVIER NICOLAS,7,43.29
JAVIER OCTAVIO,7,41.43
JAVIER ORLANDO,7,41.57
JERSON,7,35.25
JESUS AMADO,7,45.29
JESUS ARNULFO,7,36.86
JESUS ARTEMIO,7,42.43
JESUS ELOY,7,48.43
JESUS FABIAN,7,31.43
JESUS GERMAN,7,43
JESUS JONATHAN,7,24.57
JESUS MA.,7,51.25
JESUS MAURICIO,7,41.14
JESUS MOISES,7,36.86
JESUS NORBERTO,7,42.14
JESUS SAMUEL,7,40.86
JESUS SAUL,7,47.86
JESUS VICTOR,7,45.14
JHOVANY,7,26.56
JOEL ERNESTO,7,38
JOEL LUIS,7,48.86
JORGE EDMUNDO,7,39.29
JORGE FELIPE,7,49.14
JORGE GUSTAVO,7,44
JORGE HOMERO,7,43.71
JORGE MISAEL,7,37.29
JORGE PEDRO,7,38.86
JORGE RAMIRO,7,45.43
JORGE RAYMUNDO,7,38.71
JORGE SANTIAGO,7,34.29
JORGE URIEL,7,33.43
JORGE VIDAL,7,45.86
JOSE ALBE,7,37.71
JOSE ALBER,7,44.86
JOSE AMANDO,7,51.43
JOSE BALDOMERO,7,41.43
JOSE BLAS,7,51
JOSE CELESTINO,7,46.57
JOSE CORNELIO,7,49.57
JOSE CRISPIN,7,48.29
JOSE DE,7,47.86
JOSE ELIUD,7,44.86
JOSE ELPIDIO,7,49
JOSE EMANUEL,7,32.86
JOSE FRANC,7,44.29
JOSE FRANCISCO JAVIER,7,45.86
JOSE FREDDY,7,38.57
JOSE FREDI,7,46.86
JOSE FREDY,7,47
JOSE GIL,7,43
JOSE GILDARDO,7,45
JOSE HERMILO,7,46.43
JOSE INOCENCIO,7,38.29
JOSE LIBRADO,7,51.29
JOSE LORETO,7,51.43
JOSE LUCAS,7,52.43
JOSE LUIZ,7,47
JOSE MANU,7,45.86
JOSE MARINO,7,38.71
JOSE MAXIMILIANO,7,44.14
JOSE OLEGARIO,7,45.14
JOSE RITO,7,43.14
JOSE SANTANA,7,50.14
JOSE SERAFIN,7,53
JOSE SIXTO,7,40.43
JOSE WILFRIDO,7,41.71
JOSUE DAVID,7,28.57
JUAN A,7,49.29
JUAN ABRAHAM,7,36
JUAN ALVARO,7,44.57
JUAN ARIEL,7,46
JUAN ARTEMIO,7,39
JUAN EFREN,7,40.14
JUAN FLORENCIO,7,56.71
JUAN HORACIO,7,45.71
JUAN JOEL,7,36.71
JUAN MARIA,7,47.71
JUAN PORFIRIO,7,44.86
JUAN SAMUEL,7,39.57
JUAN SAUL,7,41.43
JUANA,7,45.69
JULIAN JESUS,7,42.57
JULIO C,7,50.29
JULIO HECTOR,7,50.43
JULIO HUMBERTO,7,44.29
JULIO MARTIN,7,39.71
JULIO OMAR,7,36.29
JULIO RAMON,7,44
KEVIN,7,28.14
LEOBIGILDO,7,46.86
LEON FELIPE,7,39
LEONILO,7,45.86
LESTER,7,40.14
LORENZO ENRIQUE,7,41.71
LUIS ALBE,7,30.86
LUIS ALONZO,7,40.86
LUIS EMMANUEL,7,29.14
LUIS ERASMO,7,36.43
LUIS FERNAND,7,36.14
LUIS LORENZO,7,45.57
LUIS NOEL,7,37.14
LUIS NORBERTO,7,39.29
LUIS REYES,7,45.57
LUIS SAMUEL,7,38.86
LUIS ULISES,7,29.86
LUIS VICENTE,7,40.14
LUSTEIN,7,46
MANUEL ANDRES,7,37.14
MANUEL DARIO,7,37
MANUEL DE JESU,7,49.14
MANUEL GILBERTO,7,47.22
MANUEL GUSTAVO,7,40.43
MANUEL J,7,49.86
MANUEL LUIS,7,54.14
MANUEL ROMAN,7,46.29
MARCO IVAN,7,40.71
MARCOS JESUS,7,38.57
MARIA ELENA,7,45.58
MARIA JESUS,7,45.13
MARIO ALBER,7,42.14
MARIO ARIEL,7,41.71
MARIO CARLOS,7,43.86
MARIO GILBERTO,7,39
MARIO HECTOR,7,47.14
MARIO JORGE,7,45.29
MARTE,7,46.71
MARTIN CESAR,7,47.71
MARTIN JOSE,7,45.43
MARTIN RODRIGO,7,45.14
MARTIN SANTOS,7,47.71
MARTIN VICENTE,7,46.57
MIGUEL DARIO,7,38.86
MIGUEL ELIAS,7,43
MIGUEL IGNACIO,7,49.29
MINERVO,7,49.14
MOISES DAVID,7,33.57
NASARIO,7,45.43
NATANIEL,7,30.29
NAUM,7,42.71
NEMIAS,7,45
NOE FERNANDO,7,33.29
NORMANDO,7,45.14
OBETH,7,37.86
OMAR ARMANDO,7,32.71
OMAR EDEL,7,36
OMAR GUADALUPE,7,35.29
OMAR IGNACIO,7,33.14
ONIVER,7,35.57
OSCAR ARIEL,7,38.43
OSCAR EMMANUEL,7,29.57
OSCAR ESTEBAN,7,38.71
OSCAR RUBEN,7,40.29
OSCAR URIEL,7,29.14
PABLO ADRIAN,7,35.57
PABLO DE JESUS,7,41.43
PABLO HUMBERTO,7,35.14
PABLO IVAN,7,32.29
PABLO RAFAEL,7,36.29
PAUL IVAN,7,34.57
PAULIN,7,48.29
PAVEL IVAN,7,31.43
PEDRO ALFREDO,7,39.29
PEDRO CARLOS,7,49
PEDRO FABIAN,7,37.86
PEDRO JOAQUIN,7,34
PEDRO JORGE,7,41.29
PEDRO RENE,7,41
PEDRO ROMAN,7,47.29
PEDRO ULISES,7,35.57
PIOQUINTO,7,49.29
QUINTILIANO,7,45.29
RAFAEL ARCANGEL,7,41.86
RAFAEL ARMANDO,7,41.14
RAFAEL EDUARDO,7,43.86
RAFAEL JESUS,7,41.43
RAFAEL RICARDO,7,43.29
RAMIRO ALEJANDRO,7,35.43
RAMON JESUS,7,42.86
RAMON LUIS,7,41.57
RAUL ADRIAN,7,43.43
RAUL GUADALUPE,7,46.57
RAUL MARIO,7,41.29
RAUL OMAR,7,39.29
RAUL RENE,7,39.71
RAUL RICARDO,7,45
RAUL RODRIGO,7,39.57
RAUL SERGIO,7,44.12
RAUSEL,7,39.14
RAYMUNDO ANTONIO,7,33.86
RENE ALFONSO,7,47.57
RENE MANUEL,7,43
REYES FRANCISCO,7,36.71
RICARDO FRANCISCO,7,40.29
RICARDO ISRAEL,7,33.57
RICARDO MARTIN,7,40.14
RICARDO MIGUEL,7,40.57
RICARDO OMAR,7,33.43
ROBERTO ADRIAN,7,33.14
ROBERTO ALONSO,7,33.43
ROBERTO FERNANDO,7,41.86
ROBERTO FRANCISCO,7,41.43
ROBERTO LUIS,7,43.43
ROBERTO RAMON,7,42
RODOLFO ADRIAN,7,39.29
RODOLFO ARTURO,7,40.29
RODOLFO MANUEL,7,34
RODRIGO ERNESTO,7,34.86
ROGELIO DE JESUS,7,39
ROGELIO IVAN,7,27.14
ROGER DAVID,7,43.71
RUDI,7,39.9
SALIM,7,38.86
SALVADOR ARTURO,7,38.14
SAMUEL ALEJANDRO,7,29.29
SAMUEL ANTONIO,7,44.43
SANTIAGO MANUEL,7,37.86
SAUL ALBERTO,7,33
SERGIO AGUSTIN,7,36.43
SERGIO BENJAMIN,7,41.57
SERGIO ELIAS,7,45
SERGIO EMMANUEL,7,27.71
SERGIO GONZALO,7,45.57
SERGIO JOSE,7,40.57
SERGIO PAULO,7,35.57
SERGIO RODOLFO,7,36.43
SERGIO ROGELIO,7,42.71
SERGIO SALVADOR,7,44.14
SERGIO SAMUEL,7,42.86
SETH,7,48.29
SILBANO,7,46.57
SINUE,7,33.29
SOSIMO,7,38.43
TLALOC,7,37.29
TRANCITO,7,47.86
ULTIMINIO,7,41
URBINO,7,44.14
URI,7,35
VALENTINO,7,41.43
VERULO,7,52
VICENTE ALEJANDRO,7,36.71
VICENTE ANTONIO,7,42.29
VICENTE DE JESUS,7,43
VICENTE JAVIER,7,46.57
VICTOR AURELIO,7,42.43
VICTOR EMILIO,7,38.86
VICTOR LEONEL,7,38.14
VICTOR MARIO,7,41.71
VICTOR RUBEN,7,40.71
VICTOR SANTIAGO,7,44.57
VICTOR VICENTE,7,43.57
VITALIANO,7,46.29
WENSESLAO,7,47
WILBERTH ANTONIO,7,40.57
WILLIAM ALBERTO,7,45.29
YOCUNDO,7,45.29
YONY,7,35.14
YOVANY,7,32
ABEL ALEJANDRO,6,35.83
ABEL ANTONIO,6,41
ABEL RICARDO,6,42.17
ABRAHAM ALEJANDRO,6,38.33
ABRAHAM DE JESUS,6,33
ABRAN,6,44.83
ADAIR,6,28.5
ADELIN,6,42
ADRIAN ANTONIO,6,34.83
ADRIANO,6,50.33
AGUSTIN GERARDO,6,44.33
ALAN EDUARDO,6,31
ALBERTO ARMANDO,6,46.67
ALBERTO DANIEL,6,41.83
ALBERTO IVAN,6,33
ALBERTO LUIS,6,48.67
ALDO ERNESTO,6,32.33
ALDO GABRIEL,6,31.67
ALDO SERGIO,6,33.67
ALEJANDRO RAFAEL,6,39.5
ALFONSO ALBERTO,6,42
ALFONSO DE JESUS,6,38.67
ALFONSO MANUEL,6,46.17
ALFONSO RAFAEL,6,37.83
ALFREDO ARTURO,6,40.67
ALVARO FRANCISCO,6,40.17
ALVARO GABINO,6,45.33
ANDRES HUMBERTO,6,40.33
ANDRES MANUEL,6,54.5
ANDRES MIGUEL,6,41.83
ANGEL AGUSTIN,6,43.83
ANGEL CARLOS,6,45.17
ANGEL ERNESTO,6,39.33
ANGEL NOE,6,38
ANGEL RAUL,6,44.5
ANTENOR,6,47.67
ANTHONY,6,29.33
ANTONIO ALFREDO,6,47.5
ANTONIO RAFAEL,6,51.5
ARGEL,6,29.43
ARIEL ALBERTO,6,35.67
ARIEL ENRIQUE,6,46
ARMANDO ANTONIO,6,41
ARMANDO GUADALUPE,6,44
ARMANDO SILVESTRE,6,36
ARTURO CESAR,6,41.83
ARTURO EDUARDO,6,44
ARTURO FRANCISCO,6,44.17
ARTURO GABRIEL,6,33.33
ARTURO GUILLERMO,6,45.67
ARTURO ISRAEL,6,33.83
ARTURO SALVADOR,6,44.17
ASARIEL,6,44.5
AUDIEL,6,39.33
AVEL,6,44.67
AYAX,6,37.83
BENITO JOSE,6,44.33
BENJAMIN ALEJANDRO,6,32.83
BENJAMIN ANTONIO,6,46.5
BILIULFO,6,43.33
BISMARK,6,37.17
BUENA VENTURA,6,43
CARLOS ADAN,6,44.5
CARLOS ALEXIS,6,37.83
CARLOS AURELIO,6,39.33
CARLOS CUAUHTEMOC,6,44.5
CARLOS DAMIAN,6,36
CARLOS ELIAS,6,32.67
CARLOS ENRIQ,6,34.33
CARLOS HERNAN,6,38.83
CARLOS ISAAC,6,32
CARLOS NICOLAS,6,42.83
CARLOS RODRIGO,6,34.33
CARLOS SAMUEL,6,37.33
CARLOS VICTOR,6,49.17
CARLOS VIDAL,6,38.67
CELIN,6,42.29
CERAFIN,6,49.33
CESAR CUAUHTEMOC,6,46.17
CESAR EMMANUEL,6,25.5
CESAR HOMERO,6,40.83
CESAR HUGO,6,43.17
CESAR IGNACIO,6,38.83
CESAR OSWALDO,6,39
CESAR ROBERTO,6,35.83
CESAR RODOLFO,6,36.5
CESAR RUBEN,6,40.17
CESAR URIEL,6,29.83
CHRISTIAN ENRIQUE,6,30.67
CHRISTIAN GERARDO,6,26.67
CHRISTIAN ULISES,6,29.5
CINAR,6,44
CLAUDIA,6,37.44
CLAUDIO CESAR,6,39.17
CONRRADO,6,42
CRISOSTOMO,6,43.67
CRISTIAN ALBERTO,6,30.17
CRISTIAN DE JESUS,6,29.14
CRUZ ARMANDO,6,35.17
CUSTODIO,6,48
DAHIR,6,31.67
DANIEL ANDRES,6,37.5
DANIEL FRANCISCO,6,33.33
DANIEL GUADALUPE,6,35
DANIEL ISAAC,6,28.67
DAVID ANGEL,6,39.17
DAVID ELIAS,6,36.17
DAVID EMMANUEL,6,27.5
DAVID ISAAC,6,33.5
DAVID JAVIER,6,42.33
DAVID RAFAEL,6,41.83
DAVID SALVADOR,6,30.17
DAVID SAUL,6,41.33
DAVID ULISES,6,34.83
DENNIS,6,31.24
DIEGO ALFONSO,6,31
DOMINGO ALBERTO,6,48.17
EDER JAIR,6,26.17
EDGAR ANGEL,6,34.5
EDGAR BALTAZAR,6,31.5
EDGAR EMILIO,6,34.33
EDGAR FABRICIO,6,32.17
EDGAR FIDEL,6,32.83
EDGAR GABRIEL,6,32
EDGAR HORACIO,6,36.17
EDGAR JOEL,6,28.5
EDGAR JONATHAN,6,29.5
EDGAR JOSUE,6,29.83
EDGAR LEONEL,6,31
EDGAR OCTAVIO,6,32.33
EDGAR PAUL,6,35.17
EDGAR ROGELIO,6,35.17
EDGAR SALVADOR,6,36.33
EDUARDO ALFREDO,6,39
EDUARDO BENJAMIN,6,42.33
EDUARDO CESAR,6,36.83
EDUARDO DAVID,6,33.17
EDUARDO IGNACIO,6,35.33
EDUARDO ISMAEL,6,31.17
EDWIN ANTONIO,6,33.5
ELIASIB,6,31
ELIHU,6,37.67
ELIZARDO,6,35.5
ELVIRO,6,48.5
EMIDIO,6,43.17
EMMANUEL ANTONIO,6,30.5
ENEAS,6,35.67
ENRIQUE DANIEL,6,36.83
ENRIQUE DAVID,6,39.17
ENRIQUE DEL CARMEN,6,48
ENRIQUE GUADALUPE,6,40
ERIC FRANCISCO,6,36
ERIC OMAR,6,29.67
ERICK ADRIAN,6,31.33
ERICK JAVIER,6,29.83
ERNESTO ALBERTO,6,41.33
ERNESTO GUADALUPE,6,36.29
ERNESTO IVAN,6,32.67
ERNESTO JESUS,6,35
ERUBEY,6,36.17
ESTREBERTO,6,50
EUSEVIO,6,48.33
EUSTASIO,6,54.67
EVERALDO,6,37.17
FABIEL,6,34.17
FEDERICO ALBERTO,6,44.83
FEDERICO ANTONIO,6,36.67
FELIPE DEL JESUS,6,38.17
FELIPE EDUARDO,6,45.33
FELIPE JOSE,6,45.83
FELIX DANIEL,6,36.33
FELIX JAVIER,6,46
FELIX JESUS,6,40.33
FELIX JOSE,6,51.83
FELIX OMAR,6,31.83
FERMIN ANTONIO,6,47.17
FERNANDO ADRIAN,6,39.83
FERNANDO ALFONSO,6,39.5
FERNANDO DAVID,6,35.67
FERNANDO GERARDO,6,45
FERNANDO MARCOS,6,40
FERNANDO ROBERTO,6,44.67
FERNEL,6,42.5
FIDEL ARMANDO,6,46.83
FLAVIO ANTONIO,6,42.83
FRANCISCO A,6,50.33
FRANCISCO AARON,6,40.17
FRANCISCO AURELIO,6,46
FRANCISCO ESTEBAN,6,48.33
FRANCISCO EZEQUIEL,6,33.83
FRANCISCO FIDEL,6,43.5
FRANCISCO FILIBERTO,6,48.33
FRANCISCO GERMAN,6,41.83
FRANCISCO JULIAN,6,41.67
FRANCISCO OMAR,6,36.17
FRANCISCO SEBASTIAN,6,40.67
FREDDI,6,46.67
FROEBEL,6,41.33
FULVIO,6,46.67
GABRIEL GUADALUPE,6,33.67
GABRIEL MARTIN,6,43.33
GABRIELA,6,37.11
GAVINO,6,35.67
GERARDO ESTEBAN,6,48.67
GERMAN ALEJANDRO,6,33
GERSOM,6,37.5
GILBERTO IVAN,6,34.5
GILBERTO ROMAN,6,40.33
GIOVANY,6,27.67
GONZALO ANTONIO,6,46.29
GREGORIO MANUEL,6,42
GUADALUPE IVAN,6,32.17
GUDELIO,6,45.33
GUERRERO,6,41.14
GUILIBALDO,6,43.33
GUILLERMO ALFONSO,6,40.33
GUILLERMO GUADALUPE,6,42.17
GUILLERMO IVAN,6,29.33
GUILLERMO JAVIER,6,40.67
GUILLERMO LUIS,6,53.33
GUSTAVO RENE,6,42
HAMLET,6,36.33
HARVEY,6,40.33
HECTOR ANDRES,6,38.5
HECTOR GERMAN,6,49.67
HECTOR GREGORIO,6,45.83
HECTOR MANU,6,43.5
HECTOR MOISES,6,37.67
HECTOR RAMIRO,6,42.33
HECTOR RODOLFO,6,49.67
HECTOR ROLANDO,6,39.17
HELDER,6,32.33
HERNAN FRANCISCO,6,38.33
HIDELBERTO,6,39
HOMOBONO,6,44.17
HUGO ALFONSO,6,42
HUGO BENJAMIN,6,41.17
HUGO CARLOS,6,47.17
HUGO ISRAEL,6,33.67
HUGO JOSE,6,42.83
HUGO LEONEL,6,35
HUGO ROGELIO,6,39.33
HUITZILIHUITL,6,35.5
IGNACIO ARTURO,6,34.83
IGNACIO JESUS,6,41.33
IGNACIO MANUEL,6,42.33
IGNACIO RAFAEL,6,44.83
IROEL,6,29.83
ISABELINO,6,45.67
J APOLINAR,6,50.17
J ARTURO,6,49.17
J ASENCION,6,54
J EDUARDO,6,49.83
J ERNESTO,6,56
J FERNANDO,6,54
J GABRIEL,6,53.33
J INOCENTE,6,52.33
J LUZ,6,45.17
J. INES,6,50.67
J. INOCENTE,6,55.17
J. ISMAEL,6,49.83
J. MARIO,6,50.5
JABIER,6,49.67
JAFET,6,30.71
JAIME ADOLFO,6,45.67
JAIME ARMANDO,6,44.17
JAIME OCTAVIO,6,45.5
JAIME ROGELIO,6,47.33
JAIRZINHO,6,38.33
JARED,6,28.27
JAVIER ABRAHAM,6,30.83
JAVIER AUGUSTO,6,41.5
JAVIER RAFAEL,6,44.5
JAVIER SANTIAGO,6,43.83
JEAN PAUL,6,33.17
JESUS ANSELMO,6,38.83
JESUS CANDELARIO,6,39.67
JESUS DOMINGO,6,40
JESUS EDMUNDO,6,38.17
JESUS EMANUEL,6,29.83
JESUS ERASMO,6,43.67
JESUS EUGENIO,6,38
JESUS ISAIAS,6,43.17
JESUS ISIDRO,6,40.33
JESUS JOAQUIN,6,44
JESUS MANU,6,46.17
JESUS MANUE,6,44.5
JESUS NICOLAS,6,45.17
JESUS REY,6,46.5
JESUS REYES,6,34.83
JESUS SANTOS,6,40.5
JESUS TRINIDAD,6,39.86
JESUS VLADIMIR,6,34.33
JOAQUIN ALEJANDRO,6,32.67
JOEL ADRIAN,6,34.83
JOEL DE JESUS,6,40.17
JOEL GERARDO,6,41.33
JOEL MANUEL,6,35.67
JOEL ROBERTO,6,40.17
JORGE AARON,6,34.83
JORGE AGUSTIN,6,42.67
JORGE EUGENIO,6,44.17
JORGE HERIBERTO,6,37.43
JORGE JAIME,6,51.67
JORGE LORENZO,6,41.67
JORGE NOE,6,35.5
JOSE A,6,52.33
JOSE AMBROSIO,6,51.83
JOSE ARMAND,6,52
JOSE BRAULIO,6,39.17
JOSE BRUNO,6,43
JOSE CAYETANO,6,50.5
JOSE DANTE,6,38.5
JOSE DEL PILAR,6,46.83
JOSE DIONICIO,6,53.67
JOSE EDWIN,6,41.67
JOSE ELADIO,6,48.67
JOSE ELIGIO,6,48.67
JOSE ELMER,6,47.5
JOSE ERIC,6,40.83
JOSE EULALIO,6,42.67
JOSE GAMALIEL,6,47.67
JOSE GUAD,6,49.67
JOSE JAIRO,6,46.33
JOSE JUAN MANUEL,6,43.17
JOSE JUSTINO,6,48.33
JOSE LUIS ANTONIO,6,48
JOSE MARCO ANTONIO,6,53.67
JOSE MATEO,6,50
JOSE MAURILIO,6,42
JOSE MELQUIADES,6,47.17
JOSE NELSON,6,38.5
JOSE NICANOR,6,47
JOSE OTONIEL,6,41
JOSE PONCIANO,6,50.5
JOSE RENAN,6,42.5
JOSE ROMEO,6,37.83
JOSE ROMUALDO,6,45.67
JOSE ROQUE,6,49.5
JOSE SIMON,6,50
JOSE SOTERO,6,52.17
JOSE URBANO,6,50.83
JOSE VICTORINO,6,49.17
JOSE WILLIAM,6,38.67
JUAN ALBINO,6,45.67
JUAN AMADO,6,44.33
JUAN AURELIO,6,35
JUAN ELOY,6,43
JUAN EUGENIO,6,36.5
JUAN EZEQUIEL,6,40.67
JUAN F,6,56
JUAN FIDEL,6,42.5
JUAN GENARO,6,49.17
JUAN HUGO,6,45.83
JUAN ISABEL,6,50.17
JUAN J,6,49.5
JUAN LEOPOLDO,6,50
JUAN ORLANDO,6,44.29
JUAN OSWALDO,6,31.33
JUAN R,6,53.33
JUAN RANULFO,6,48.33
JUAN RAYMUNDO,6,48
JUAN SIMON,6,50.83
JUAN ULISES,6,41.17
JUAN VENANCIO,6,46.17
JULIAN ALBERTO,6,42.33
JULIO ARTURO,6,45.5
JULIO DAMIAN,6,48
JULIO GUADALUPE,6,39
JULIO JESUS,6,35.33
JULIO RAFAEL,6,45.67
JULIO RENE,6,41.33
JULIO SERGIO,6,32.83
LEONARDO ALBERTO,6,41
LEONARDO ENRIQUE,6,41.33
LEONARDO JAVIER,6,31.67
LEYVER,6,32.5
LIDIA,6,44.25
LIGORIO,6,47
LINDOLFO,6,52.83
LINO ALBERTO,6,42.83
LONGINOS,6,50
LORENSO,6,45.5
LORENZO ALBERTO,6,39.83
LUCINDO,6,48.5
LUIS ANTONI,6,37.5
LUIS ARNOLDO,6,46
LUIS ARNULFO,6,35.67
LUIS ARTEMIO,6,48.5
LUIS EFRAIN,6,47.83
LUIS FEDERICO,6,48.5
LUIS FERMIN,6,38.5
LUIS FERNAN,6,36.33
LUZ,6,47.77
MA GUADALUPE,6,46.73
MACIEL,6,35.84
MANLIO FABIO,6,48.67
MANUEL ABRAHAM,6,36.5
MANUEL BERNARDO,6,38.33
MANUEL DE JE,6,42
MANUEL ISMAEL,6,41.17
MANUEL JAIME,6,50.83
MANUEL RUBEN,6,49
MANUEL SANTIAGO,6,42.33
MANUEL ULISES,6,38
MARCOS JAVIER,6,39.17
MARCOS MIGUEL,6,38.67
MARIA ISABEL,6,42.3
MARIA MAGDALENA,6,43.82
MARIANO ANTONIO,6,36
MARIO ADOLFO,6,43
MARIO DAVID,6,45.83
MARIO EDGAR,6,35.67
MARIO GUILLERMO,6,37.83
MARIO HUGO,6,42.5
MARIO RENE,6,45
MARIO SEBASTIAN,6,51.17
MARTIN ARIEL,6,42.5
MARTIN FELIPE,6,46.29
MARTIN GONZALO,6,45.33
MARTIN HORACIO,6,49.33
MARTIN ISRAEL,6,32
MARTIN MIGUEL,6,43.33
MARTIN NOE,6,49.67
MARTIN RENE,6,38.17
MARTIN ROLANDO,6,40
MAURICIO ALEJANDRO,6,38.14
MIGUEL ADRIAN,6,32.33
MIGUEL GABRIEL,6,46.5
MIGUEL GUILLERMO,6,42
MIGUEL SALVADOR,6,53.67
MILTON JAVIER,6,38.17
MIZRAIM,6,32.88
MOISES FRANCISCO,6,46
NARCISO DE JESUS,6,39.17
NEOFITO,6,53.5
NESTOR ADRIAN,6,34.83
NESTOR ALONSO,6,35
NESTOR EDUARDO,6,39
NESTOR JESUS,6,29.33
NESTOR JOSE,6,39.83
NESTOR MIGUEL,6,35.17
NICODEMO,6,42
NOE ANTONIO,6,34.33
ODILIO,6,45.5
OMAR ADRIAN,6,29.67
OMAR ALI,6,30
OMAR FELIPE,6,30.33
OMAR GERARDO,6,33
OMAR JAVIER,6,33
OMAR RAFAEL,6,33.17
OMEGAR,6,39.5
ORFANEL,6,47
ORIEL,6,45.33
OSCAR ANGEL,6,42.5
OSCAR CESAR,6,39.5
OSCAR EFREN,6,40.17
OSCAR FEDERICO,6,41.33
OSCAR LENIN,6,37.17
OSCAR MAURICIO,6,34.5
OSCAR ORLANDO,6,36.33
OSCAR PEDRO,6,31
OSCAR RODOLFO,6,41
OSCAR SALVADOR,6,39.67
OSMIN,6,40.5
PABLO ALEJANDRO,6,35.5
PABLO DAVID,6,44.5
PABLO ISRAEL,6,30.83
PABLO MANUEL,6,41.17
PABLO SALVADOR,6,40.67
PACO,6,47.67
PARIS,6,35.43
PATRICIA,6,42.41
PEDRO AARON,6,32
PEDRO ADRIAN,6,39.33
PEDRO EMMANUEL,6,26.33
PEDRO ISMAEL,6,41
PEDRO JULIAN,6,43.71
PEDRO MARCELINO,6,44
PEDRO PASCUAL,6,48.17
PEDRO RICARDO,6,42.17
PEDRO RUBEN,6,46.5
PERICLES,6,39.17
PIO,6,50.83
QUINTIL,6,52.67
RAFAEL ALFONSO,6,39.17
RAFAEL GUADALUPE,6,43.83
RAFAEL LUIS,6,44.33
RAMON ALONSO,6,36.5
RAMON OMAR,6,40.17
RAMON RENE,6,49.5
RAMON RICARDO,6,37.67
RAMON ROBERTO,6,43.83
RAUL FELIPE,6,38
RAUL IGNACIO,6,47.5
RAUL RAMON,6,55.5
RAUL SANTIAGO,6,45.5
RAYMUNDO JESUS,6,45.17
REMEDIO,6,45.56
RENE DAVID,6,42.17
RENE FRANCISCO,6,34.33
RENE JESUS,6,39
REYES MANUEL,6,45.67
RICARDO ANDRES,6,42.5
RICARDO EDUARDO,6,42.67
RICARDO EMMANUEL,6,32.5
RICARDO LUIS,6,45
RICARDO NICOLAS,6,39.83
RICARDO ULISES,6,31.33
RIDER,6,42.33
ROBER,6,43
ROBERTO ALFONSO,6,42.5
ROBERTO HUGO,6,46.67
ROBERTO MARTIN,6,49.17
ROBERTO MIGUEL,6,37.83
ROBERTO OMAR,6,35.67
ROBERTO RUBEN,6,47.5
ROBERTO ULISES,6,38.83
ROCAEL,6,47.5
RODOLFO ALBERTO,6,41.5
RODOLFO ALFREDO,6,50.17
RODOLFO FRANCISCO,6,41.5
RODOLFO JESUS,6,37.67
RODOLFO JOSE,6,45.67
RODRIGUEZ,6,49.67
ROGELIO GUADALUPE,6,36
ROGELIO OMAR,6,32.33
ROGERS,6,45
ROMALDO,6,50.33
ROMAN ALBERTO,6,38.33
ROMAN JESUS,6,40.83
ROMELIO,6,47
RONNIE,6,33.83
ROQUE ANTONIO,6,39.5
ROSEL,6,46.57
ROSELINO,6,43.5
RUMALDO,6,48
SACRAMENTO,6,55.67
SALVADOR ALBERTO,6,45.67
SALVADOR ANTONIO,6,33.33
SAMUEL EDUARDO,6,40.5
SANTA CRUZ,6,49.82
SANTIAGO ARTURO,6,43.17
SAUL ALEJANDRO,6,31.17
SAUL DE JESUS,6,36
SAUL EDUARDO,6,37.5
SAUL FERNANDO,6,38.33
SAUL FRANCISCO,6,32.5
SERGIO ANDRES,6,35.67
SERGIO FELIPE,6,42
SERGIO FIDEL,6,37.83
SERGIO GUILLERMO,6,45.67
SERGIO ISMAEL,6,36.5
SERGIO JUAN,6,51
SERGIO LEONEL,6,44.17
SERGIO ROMAN,6,34.83
SERGIO TOMAS,6,51.17
SULPICIO,6,39.67
TARCISIO,6,47
TARSICIO,6,50.33
TILO,6,42.67
TOMAS DE JESUS,6,46.83
TOMAS FERNANDO,6,45.33
ULISES ALEJANDRO,6,34.17
URIAS,6,43.57
USBALDO,6,41
VICENTE GUADALUPE,6,44.17
VICENTE MANUEL,6,49.83
VICTOR ABEL,6,49
VICTOR ABRAHAM,6,37
VICTOR JOSUE,6,26.33
VICTOR LEONARDO,6,38.83
